date,url,project
01-01-2016,/meters/disk.read.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.read.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.read.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.read.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/disk.write.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/memory_util/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,99e7aa6640b54b5bbe8e360d6befc98a
01-01-2016,/alarms/all/severitycount,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/alarms/all/severitycount,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/alarms/all/severitycount,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/events,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/cpu_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/cpu_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/cpu_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.read.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.read.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.read.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.write.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.write.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/disk.write.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/memory_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/memory_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/memory_util/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,aec95e1f3f6143c3886b27928030a1e1
01-01-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-01-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-01-2016,/events,cad4174a384740318ecf5c456047a035
01-01-2016,/events,cad4174a384740318ecf5c456047a035
01-01-2016,/events,cad4174a384740318ecf5c456047a035
01-01-2016,/events,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-01-2016,/alarms/all/severitycount,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/alarms/all/severitycount,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/alarms/all/severitycount,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/events,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/cpu_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/cpu_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/cpu_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.read.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.read.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.read.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.write.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.write.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/disk.write.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/memory_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/memory_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/memory_util/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.incoming.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-01-2016,/meters/network.outgoing.bytes.rate/graphdata,dd73737ea8b54bccbdafb9fdbd403bf0
01-02-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-02-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-02-2016,/events,cad4174a384740318ecf5c456047a035
01-02-2016,/events,cad4174a384740318ecf5c456047a035
01-02-2016,/events,cad4174a384740318ecf5c456047a035
01-02-2016,/events,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-02-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-03-2016,/alarms/all/severitycount,cad4174a384740318ecf5c456047a035
01-03-2016,/events,cad4174a384740318ecf5c456047a035
01-03-2016,/events,cad4174a384740318ecf5c456047a035
01-03-2016,/events,cad4174a384740318ecf5c456047a035
01-03-2016,/events,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/cpu_util/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/disk.read.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/disk.write.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/memory_util/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/network.incoming.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/meters/network.outgoing.bytes.rate/graphdata,cad4174a384740318ecf5c456047a035
01-03-2016,/alarms/all/severitycount,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/alarms/all/severitycount,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/events,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/events,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/events,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/events,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/cpu_util/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/cpu_util/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/disk.read.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/disk.read.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/disk.write.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/disk.write.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/memory_util/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/memory_util/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/network.incoming.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/network.incoming.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/network.outgoing.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-03-2016,/meters/network.outgoing.bytes.rate/graphdata,d4730fbb2d1f41b093e5a16c22aa2db4
01-04-2016,/alarms/all/severitycount,09b283cc877a4d389e337fefc360fb51
01-04-2016,/events,09b283cc877a4d389e337fefc360fb51
01-04-2016,/events,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/cpu_util/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/disk.read.bytes.rate/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/disk.write.bytes.rate/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/memory_util/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,09b283cc877a4d389e337fefc360fb51
01-04-2016,/alarms/all/severitycount,0af5dd7faed543ef9433c155d3c2c4b1
01-04-2016,/events,0af5dd7faed543ef9433c155d3c2c4b1
01-04-2016,/events,0af5dd7faed543ef9433c155d3c2c4b1
01-04-2016,/meters/cpu_util/graphdata,0af5dd7faed543ef9433c155d3c2c4b1
01-04-2016,/meters/memory_util/graphdata,0af5dd7faed543ef9433c155d3c2c4b1
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/events,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/cpu_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.read.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/disk.write.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/memory_util/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,1e6e916c919d4e749d7073f6ab585f01
01-04-2016,/alarms/all/severitycount,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/events,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/events,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/cpu_util/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/disk.read.bytes.rate/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/disk.write.bytes.rate/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/memory_util/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/meters/network.outgoing.bytes.rate/graphdata,2410b8ba172f47f0993cf143f4fcb277
01-04-2016,/alarms/all/severitycount,2d1456095456497a90668074ff4bab3a
01-04-2016,/events,2d1456095456497a90668074ff4bab3a
01-04-2016,/events,2d1456095456497a90668074ff4bab3a
01-04-2016,/events,2d1456095456497a90668074ff4bab3a
01-04-2016,/events,2d1456095456497a90668074ff4bab3a
01-04-2016,/meters/cpu_util/graphdata,2d1456095456497a90668074ff4bab3a
01-04-2016,/meters/disk.read.bytes.rate/graphdata,2d1456095456497a90668074ff4bab3a
01-04-2016,/meters/disk.write.bytes.rate/graphdata,2d1456095456497a90668074ff4bab3a
01-04-2016,/meters/memory_util/graphdata,2d1456095456497a90668074ff4bab3a
01-04-2016,/meters/network.incoming.bytes.rate/graphdata,2d1456095456497a90668074ff4bab3a
